what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1321519269915
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1321519271559
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1321519271562
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321519273428
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.100.v201101252155,"org.eclipse.jst.ws.jaxws.dom.integration",1321519273544
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1321519273620
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1321519280065
opened,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.LogCatView",1321519283152
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321519288102
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321519292309
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321519294034
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321519335234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321519339412
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1321519340827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321519340963
started,bundle,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.ui",1321519342333
started,bundle,org.eclipse.jst.jsp.core,1.2.401.v201108302147,"org.eclipse.jst.jsp.core",1321519342484
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321519344749
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321519348367
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1321519351217
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321519357917
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321519358930
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321519359854
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321520148251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321520151799
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1321520153599
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321520153630
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321520154007
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321520154191
activated,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.LogCatView",1321520166910
opened,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1321520177117
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1321520177133
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321520182470
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321520184550
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1321520186960
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321520197789
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321520199049
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321520200204
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321520752349
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321520755007
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321520893353
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321520894340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321520972986
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321520974677
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321520976787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321520978452
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321520980493
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321520985364
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321520988789
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1321520989175
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321521170578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321521171283
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321521172039
error,log,,,"Unhandled event loop exception",1321521344259
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321521602002
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1321521607590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321521616266
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321521815131
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321521821307
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1321521822621
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321521822647
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321521828115
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321521828729
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321521829159
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321521829183
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321521837960
error,log,,,"Unhandled event loop exception",1321522077966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321522175471
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321522177224
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321522182017
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321522182600
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321522410049
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321522416878
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1321522420486
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321522420499
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321522425855
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1321522438075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321522438089
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321522441145
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1321522442213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321522442245
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321522446617
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321522468872
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321522469911
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321522926695
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321522943850
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321523351174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321523355463
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321523364296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321523365486
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321523376258
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321523378403
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321523478151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321523482595
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1321523483960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321523484001
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321523488912
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321523578688
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321523581464
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321523582241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321523586920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321523656375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321523659209
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1321523660346
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321523660378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321523667893
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321523730632
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321523733562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321523858299
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321523859322
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524046441
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524047290
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524048506
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524053874
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1321524055023
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524055053
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524064122
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524237348
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524239337
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524266170
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524281848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524300469
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524305020
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524312414
error,log,,,"Unhandled event loop exception",1321524314045
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524318250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524319407
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524322143
error,log,,,"Unhandled event loop exception",1321524326347
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524327459
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524329055
error,log,,,"Unhandled event loop exception",1321524334515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524337082
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524342909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524375438
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524376016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524376690
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524381066
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1321524382819
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524382872
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524400450
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524408577
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524464318
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1321524491340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524491355
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524498648
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1321524499873
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524499913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524505992
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1321524517598
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524517611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524520149
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1321524521397
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524521431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524528080
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524577432
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524582716
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524638774
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524649565
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1321524653987
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524654055
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1321524660283
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1321524663865
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524671023
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524671026
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524673553
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524677596
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321524678011
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524681775
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1321524683089
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524723791
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524724409
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321524795615
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1321524799957
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321524801648
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1321524801867
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1321524802003
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321524802015
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1321524805108
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321524805124
closed,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1321524805153
activated,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.LogCatView",1321524806363
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321524806372
closed,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.LogCatView",1321524806379
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1321524808558
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321524808573
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1321524809470
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1321524820497
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321524823405
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1321524828347
