what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321536934656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321536936687
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1321536941327
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321536972951
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321536975294
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321536982729
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321536987874
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321536995735
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321536999220
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321537000362
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321537012668
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321537013702
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321537086057
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321537102297
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321537103477
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321537104957
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321537268222
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321537270051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321537355663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321537357225
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321537800453
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321537806465
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321537814832
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321537816554
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321537816576
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1321537819785
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321537828876
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321537833970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321537846028
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321537849242
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321537855883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321537857910
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321537869616
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321537871925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321537879545
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321537882489
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321537927880
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321537934375
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1321537970019
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1321537972000
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1321537994097
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1321537996953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321538017247
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321538023743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321538040034
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321538088397
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321538285028
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321538302018
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321538309702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321538561583
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321538632848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321538638530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321538649156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321539832813
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321539838516
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321540766976
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321540771867
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321540795571
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321540804642
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321540822559
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1321540852563
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321540860016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321540861455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321540865418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321540869585
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321540876442
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321540877223
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321540877265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321540878865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321540879912
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321540885913
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321540906297
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321540906465
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1321540911160
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321540914006
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321540920063
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321540971639
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321540972672
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321540988973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541047074
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541047519
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541052865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541265031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541269630
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541305982
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321541307707
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321541309528
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1321541311422
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541314297
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541317815
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541335585
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541338835
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541345995
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541348395
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541353017
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541357354
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541362759
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541367157
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1321541373388
opened,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1321541376024
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1321541376502
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1321541376511
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1321541378279
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1321541380026
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1321541390008
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321541394138
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321541396560
error,log,,,"main.xml: Failed to convert  into a drawable",1321541398081
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321541416137
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321541421130
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541422585
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541423148
error,log,,,"main.xml: Failed to convert  into a drawable",1321541424720
error,log,,,"main.xml: Failed to convert  into a drawable",1321541443515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321541443708
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321541443843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321541444152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321541444386
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321541445367
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321541445982
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321541458874
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.I20110201-0800,"org.eclipse.ui.views.properties.tabbed",1321541460493
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541466236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321541468125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541468135
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541487618
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541489500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541490327
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541634346
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321541638035
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321541666702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321542208717
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321542212521
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1321542214452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321542216483
error,log,,,"main.xml: Failed to convert @drawable/btndown into a drawable",1321542221057
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321542221093
error,log,,,"main.xml: Failed to convert @drawable/btndown into a drawable",1321542221352
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321542229749
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321542232911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321542288675
